elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
333930.00365, 10.001861, 49, 9009, 15880.1, 15146, 25146, 25939, 25939, 25939, 0
333940.001268, 9.997618, 44, 8554, 15868.1, 15647, 21571, 25145, 25145, 25145, 0
333950.001355, 10.000087, 34, 11304, 17118.6, 16524, 21588, 31070, 31070, 31070, 0
333960.00163, 10.000275, 37, 9502, 16335.8, 15770, 22872, 24263, 24263, 24263, 0
333970.001281, 9.999651, 36, 8589, 16409.4, 16608, 22611, 24188, 24188, 24188, 0
333980.001209, 9.999928, 41, 10778, 15747.9, 15194, 20664, 22561, 22561, 22561, 0
333990.001762, 10.000553, 45, 8431, 15537.9, 14898, 22280, 27119, 27119, 27119, 0
334000.001198, 9.999436, 48, 9847, 15335.4, 15291, 19889, 20561, 20561, 20561, 0
334010.003055, 10.001857, 48, 9141, 15412.2, 14911, 21677, 24752, 24752, 24752, 0
334020.001523, 9.998468, 40, 9478, 16342.4, 15719, 22071, 25225, 25225, 25225, 0
334030.001509, 9.999986, 24, 10103, 15523.1, 15314, 21238, 21536, 21536, 21536, 0
334040.001226, 9.999717, 35, 10259, 16903.1, 15745, 24938, 42563, 42563, 42563, 0
334050.001765, 10.000539, 31, 10840, 15675.3, 14800, 21461, 21829, 21829, 21829, 0
334060.002198, 10.000433, 47, 10658, 16993.1, 16095, 24295, 25002, 32485, 32485, 0
334070.001187, 9.998989, 31, 10724, 16342.7, 15739, 22556, 23009, 23009, 23009, 0
334080.00141, 10.000223, 45, 10256, 15979.5, 15124, 22755, 24646, 24646, 24646, 0
334090.001202, 9.999792, 44, 9388, 15964.9, 15774, 23043, 30397, 30397, 30397, 0
334100.001346, 10.000144, 43, 10793, 16534.3, 15274, 23757, 44750, 44750, 44750, 0
334110.001183, 9.999837, 52, 6237, 16550.0, 15935, 25058, 25472, 27547, 27547, 0
334120.001257, 10.000074, 37, 10455, 16578.0, 15746, 25318, 35810, 35810, 35810, 0
334130.001269, 10.000012, 33, 11167, 16375.8, 16564, 19660, 22583, 22583, 22583, 0
334140.001436, 10.000167, 54, 9574, 16869.7, 16037, 24670, 29276, 33297, 33297, 0
334150.001327, 9.999891, 42, 10146, 16235.3, 15481, 24131, 27363, 27363, 27363, 0
334160.001557, 10.00023, 34, 11262, 16572.3, 15956, 21968, 26159, 26159, 26159, 0
334170.001596, 10.000039, 39, 8561, 17110.5, 17287, 22792, 23481, 23481, 23481, 0
334180.001762, 10.000166, 41, 9930, 16317.8, 15009, 25374, 27280, 27280, 27280, 0
334190.001377, 9.999615, 41, 10820, 16025.2, 15430, 22237, 23232, 23232, 23232, 0
334200.001522, 10.000145, 40, 11683, 16374.8, 15297, 23464, 24975, 24975, 24975, 0
334210.001204, 9.999682, 52, 11523, 16221.0, 15542, 21516, 24975, 31243, 31243, 0
334220.001227, 10.000023, 40, 8432, 15630.0, 15542, 21424, 24657, 24657, 24657, 0
334230.001202, 9.999975, 32, 11547, 16754.1, 14839, 24176, 27604, 27604, 27604, 0
334240.004141, 10.002939, 48, 8825, 16693.4, 16403, 23128, 25276, 27084, 27084, 0
334250.001253, 9.997112, 30, 12913, 16798.6, 15682, 24042, 26249, 26249, 26249, 0
334260.001213, 9.99996, 35, 10082, 16804.9, 15927, 22542, 30415, 30415, 30415, 0
334270.001176, 9.999963, 46, 10082, 16281.0, 15978, 22517, 25988, 26277, 26277, 0
334280.001322, 10.000146, 38, 6165, 15453.1, 14595, 22366, 26555, 26555, 26555, 0
334290.001206, 9.999884, 43, 10971, 16556.1, 15585, 23695, 26209, 26209, 26209, 0
334300.001837, 10.000631, 31, 9867, 17717.4, 16464, 27876, 33822, 33822, 33822, 0
334310.001196, 9.999359, 34, 10142, 16391.3, 16397, 23323, 31557, 31557, 31557, 0
334320.001802, 10.000606, 33, 8043, 16810.3, 16560, 25684, 28205, 28205, 28205, 0
334330.001317, 9.999515, 28, 6534, 15991.1, 16576, 21510, 26521, 26521, 26521, 0
334340.001246, 9.999929, 39, 8713, 15287.7, 14763, 20712, 24578, 24578, 24578, 0
334350.002073, 10.000827, 29, 10197, 16218.0, 15386, 22154, 26609, 26609, 26609, 0
334360.001264, 9.999191, 44, 11050, 15673.6, 15386, 21499, 26731, 26731, 26731, 0
334370.001198, 9.999934, 39, 8340, 15784.6, 14809, 20963, 22630, 22630, 22630, 0
334380.001546, 10.000348, 38, 9828, 16362.2, 15574, 22729, 24429, 24429, 24429, 0
334390.002027, 10.000481, 41, 9954, 16160.6, 15364, 22890, 26077, 26077, 26077, 0
334400.001213, 9.999186, 34, 10182, 16064.6, 15608, 22772, 25254, 25254, 25254, 0
334410.001646, 10.000433, 41, 7728, 16004.7, 16012, 22029, 23645, 23645, 23645, 0
334420.002447, 10.000801, 35, 9454, 16020.1, 15347, 25041, 26231, 26231, 26231, 0
334430.001396, 9.998949, 34, 8586, 15561.4, 15100, 20268, 22597, 22597, 22597, 0
334440.001313, 9.999917, 36, 7180, 15996.8, 15361, 21379, 23787, 23787, 23787, 0
334450.001572, 10.000259, 43, 7180, 16608.9, 15880, 23516, 32608, 32608, 32608, 0
334460.001337, 9.999765, 38, 8718, 15623.4, 15852, 22388, 23563, 23563, 23563, 0
334470.001508, 10.000171, 33, 8876, 16836.6, 15919, 21766, 46267, 46267, 46267, 0
334480.001357, 9.999849, 40, 9159, 17513.0, 17011, 24690, 46267, 46267, 46267, 0
334490.001279, 9.999922, 40, 10494, 15588.0, 15423, 19303, 21155, 21155, 21155, 0
334500.001202, 9.999923, 44, 8414, 16373.8, 16297, 21610, 26707, 26707, 26707, 0
334510.001583, 10.000381, 45, 8809, 16440.9, 15356, 23042, 32617, 32617, 32617, 0
334520.001273, 9.99969, 43, 8672, 16516.3, 16130, 23430, 31994, 31994, 31994, 0
334530.0012, 9.999927, 32, 9070, 16328.9, 15862, 22001, 23044, 23044, 23044, 0
334540.001288, 10.000088, 32, 8603, 15060.4, 15428, 20307, 22273, 22273, 22273, 0
334550.001869, 10.000581, 45, 6943, 15936.2, 15523, 23254, 28661, 28661, 28661, 0
334560.001195, 9.999326, 38, 8253, 15586.9, 14930, 21093, 30133, 30133, 30133, 0
334570.00127, 10.000075, 36, 10112, 15243.4, 14341, 20348, 23730, 23730, 23730, 0
334580.001757, 10.000487, 27, 8154, 15656.2, 14293, 21209, 28386, 28386, 28386, 0
334590.001595, 9.999838, 42, 8154, 15999.1, 16148, 21067, 21996, 21996, 21996, 0
334600.001547, 9.999952, 37, 11025, 15603.5, 15303, 20500, 24777, 24777, 24777, 0
334610.002405, 10.000858, 32, 12659, 17599.0, 16639, 25548, 33002, 33002, 33002, 0
334620.001447, 9.999042, 35, 10111, 16038.7, 14857, 23298, 37717, 37717, 37717, 0
334630.001628, 10.000181, 36, 8654, 16458.9, 15967, 20351, 35508, 35508, 35508, 0
334640.00119, 9.999562, 41, 7778, 16095.4, 15534, 23658, 25002, 25002, 25002, 0
334650.001234, 10.000044, 40, 7330, 15941.7, 15953, 21267, 25674, 25674, 25674, 0
334660.001667, 10.000433, 35, 8302, 17350.8, 17243, 23416, 30722, 30722, 30722, 0
334670.003968, 10.002301, 42, 8563, 15428.9, 15619, 23339, 26183, 26183, 26183, 0
334680.001266, 9.997298, 43, 7035, 16891.8, 15922, 30302, 38843, 38843, 38843, 0
334690.003034, 10.001768, 36, 9078, 16325.4, 15661, 22307, 27510, 27510, 27510, 0
334700.001643, 9.998609, 34, 9078, 16469.4, 15751, 24564, 33216, 33216, 33216, 0
334710.001433, 9.99979, 43, 6799, 15575.3, 15045, 21811, 27541, 27541, 27541, 0
334720.001907, 10.000474, 47, 7750, 16358.6, 16109, 24205, 28554, 28554, 28554, 0
334730.001202, 9.999295, 30, 10936, 16650.5, 16219, 24885, 31854, 31854, 31854, 0
334740.0013, 10.000098, 29, 8472, 14886.0, 15158, 19065, 20843, 20843, 20843, 0
334750.001303, 10.000003, 38, 7671, 15828.0, 15336, 21305, 21622, 21622, 21622, 0
334760.001303, 10.0, 33, 7014, 15237.7, 14834, 19639, 24410, 24410, 24410, 0
334770.001235, 9.999932, 38, 7729, 15501.7, 15206, 22442, 29674, 29674, 29674, 0
334780.001216, 9.999981, 38, 9513, 16478.3, 15962, 21521, 28745, 28745, 28745, 0
334790.001229, 10.000013, 40, 10669, 16599.0, 14914, 27604, 34987, 34987, 34987, 0
334800.001591, 10.000362, 40, 9613, 17113.6, 15981, 25662, 29394, 29394, 29394, 0
334810.002351, 10.00076, 32, 10766, 15598.9, 14731, 20900, 22798, 22798, 22798, 0
334820.001474, 9.999123, 49, 6497, 16646.2, 16579, 22956, 28717, 30473, 30473, 0
334830.001551, 10.000077, 36, 8329, 16141.6, 16000, 22703, 24779, 24779, 24779, 0
334840.00124, 9.999689, 47, 10083, 17201.2, 16338, 25852, 31847, 31847, 31847, 0
334850.00175, 10.00051, 36, 9489, 16268.8, 16082, 21454, 23967, 23967, 23967, 0
334860.00125, 9.9995, 33, 10702, 16233.3, 15291, 22028, 25731, 25731, 25731, 0
334870.001245, 9.999995, 48, 9259, 17749.4, 15368, 20438, 25731, 120891, 120891, 0
334880.00134, 10.000095, 36, 6325, 15947.2, 15513, 22691, 28563, 28563, 28563, 0
334890.00209, 10.00075, 38, 10154, 16495.1, 16541, 21216, 23712, 23712, 23712, 0
334900.002297, 10.000207, 41, 10730, 16255.8, 15180, 21557, 31134, 31134, 31134, 0
334910.001303, 9.999006, 31, 7360, 16342.0, 15851, 23194, 30553, 30553, 30553, 0
334920.001498, 10.000195, 37, 6203, 16599.6, 15668, 26751, 33854, 33854, 33854, 0
334930.00254, 10.001042, 44, 8638, 15533.5, 15564, 20154, 25050, 25050, 25050, 0
334940.001401, 9.998861, 45, 8945, 15937.7, 15361, 22987, 23998, 23998, 23998, 0
334950.001213, 9.999812, 50, 11442, 16770.0, 15795, 24326, 26548, 26548, 26548, 0
334960.001229, 10.000016, 41, 8560, 15667.8, 14935, 22223, 27366, 27366, 27366, 0
334970.001357, 10.000128, 43, 6780, 15984.7, 15890, 21252, 22754, 22754, 22754, 0
334980.001444, 10.000087, 54, 10339, 16959.6, 16110, 21875, 34977, 62295, 62295, 0
334990.001678, 10.000234, 44, 8882, 16220.9, 16264, 20703, 27965, 27965, 27965, 0
335000.001185, 9.999507, 39, 12644, 16285.2, 15578, 23041, 24881, 24881, 24881, 0
335010.001375, 10.00019, 40, 6702, 16075.7, 15169, 23474, 25846, 25846, 25846, 0
335020.001185, 9.99981, 36, 10077, 15835.6, 15425, 20130, 30959, 30959, 30959, 0
335030.001303, 10.000118, 50, 6846, 15178.8, 15035, 21010, 22088, 22859, 22859, 0
335040.002339, 10.001036, 34, 9005, 15946.9, 15763, 22244, 25069, 25069, 25069, 0
335050.001437, 9.999098, 31, 7460, 15161.6, 15135, 21876, 23503, 23503, 23503, 0
335060.001184, 9.999747, 29, 10354, 18186.8, 14941, 26705, 80112, 80112, 80112, 0
335070.00139, 10.000206, 44, 9293, 16261.3, 15255, 23235, 29019, 29019, 29019, 0
335080.00405, 10.00266, 52, 8337, 16098.8, 15225, 23891, 26155, 29486, 29486, 0
335090.001266, 9.997216, 39, 9268, 16767.3, 15795, 25178, 39118, 39118, 39118, 0
335100.001294, 10.000028, 31, 9552, 17165.5, 16037, 25178, 32186, 32186, 32186, 0
335110.001262, 9.999968, 36, 7797, 15584.9, 14825, 23841, 32186, 32186, 32186, 0
335120.001382, 10.00012, 36, 10672, 16230.9, 15659, 19973, 30243, 30243, 30243, 0
335130.001212, 9.99983, 45, 8926, 16324.1, 14907, 25639, 27771, 27771, 27771, 0
335140.001882, 10.00067, 43, 8425, 15852.9, 15314, 23550, 37466, 37466, 37466, 0
335150.001189, 9.999307, 43, 7611, 15956.1, 15763, 23865, 25891, 25891, 25891, 0
335160.001253, 10.000064, 39, 11022, 16472.4, 15917, 25891, 33190, 33190, 33190, 0
335170.00126, 10.000007, 35, 9391, 16134.3, 15013, 24290, 27507, 27507, 27507, 0
335180.00127, 10.00001, 48, 7531, 15604.6, 15209, 22585, 23534, 27507, 27507, 0
335190.001939, 10.000669, 37, 7623, 15434.9, 15319, 22109, 25055, 25055, 25055, 0
335200.001228, 9.999289, 39, 7942, 16042.1, 15405, 23373, 26063, 26063, 26063, 0
335210.003107, 10.001879, 45, 6170, 16094.3, 15697, 21910, 30806, 30806, 30806, 0
335220.001239, 9.998132, 42, 6170, 15153.3, 14826, 21815, 24362, 24362, 24362, 0
335230.001494, 10.000255, 43, 9832, 16088.7, 15572, 22139, 23736, 23736, 23736, 0
335240.001795, 10.000301, 43, 8950, 15183.8, 14949, 21205, 22315, 22315, 22315, 0
335250.001769, 9.999974, 34, 10905, 15319.2, 14620, 20663, 23420, 23420, 23420, 0
335260.001624, 9.999855, 37, 7872, 15813.6, 15609, 23097, 26337, 26337, 26337, 0
335270.001306, 9.999682, 38, 9284, 16486.7, 16516, 18898, 26693, 26693, 26693, 0
335280.00156, 10.000254, 36, 10474, 16501.6, 15140, 23895, 28030, 28030, 28030, 0
335290.001422, 9.999862, 35, 7981, 15546.6, 15660, 22297, 27202, 27202, 27202, 0
335300.001357, 9.999935, 45, 7599, 15937.1, 14728, 25975, 27755, 27755, 27755, 0
335310.001669, 10.000312, 44, 7599, 15461.5, 15174, 21063, 22825, 22825, 22825, 0
335320.00146, 9.999791, 41, 7562, 15820.2, 15572, 22618, 32035, 32035, 32035, 0
335330.001541, 10.000081, 44, 7062, 15277.3, 14781, 21833, 28540, 28540, 28540, 0
335340.00225, 10.000709, 21, 7728, 16907.3, 16667, 23656, 27590, 27590, 27590, 0
335350.001353, 9.999103, 39, 8252, 16603.4, 15494, 22893, 28513, 28513, 28513, 0
335360.005035, 10.003682, 38, 7368, 15010.1, 14127, 23778, 24973, 24973, 24973, 0
335370.00129, 9.996255, 40, 11734, 15834.0, 15352, 20822, 22720, 22720, 22720, 0
335380.001181, 9.999891, 36, 11260, 17011.8, 15303, 23933, 33500, 33500, 33500, 0
335390.001548, 10.000367, 47, 6671, 16100.5, 15899, 22648, 24736, 24736, 24736, 0
335400.001332, 9.999784, 54, 6352, 15980.0, 15036, 21023, 27028, 28140, 28140, 0
335410.001213, 9.999881, 36, 11726, 16854.2, 15567, 23116, 27062, 27062, 27062, 0
335420.001271, 10.000058, 31, 7998, 16555.3, 15424, 21811, 28375, 28375, 28375, 0
335430.001249, 9.999978, 49, 11342, 15769.4, 15633, 21449, 22820, 23945, 23945, 0
335440.001326, 10.000077, 35, 10245, 16512.5, 15720, 20313, 40412, 40412, 40412, 0
335450.001249, 9.999923, 45, 7423, 16118.8, 15875, 20888, 24599, 24599, 24599, 0
335460.003681, 10.002432, 44, 8856, 15325.0, 14873, 22691, 29881, 29881, 29881, 0
335470.001449, 9.997768, 29, 11247, 16058.1, 15521, 19830, 29881, 29881, 29881, 0
335480.001461, 10.000012, 37, 11109, 16095.8, 16149, 21096, 22079, 22079, 22079, 0
335490.001385, 9.999924, 32, 9402, 17124.9, 16210, 24836, 33892, 33892, 33892, 0
335500.001229, 9.999844, 49, 5169, 15343.8, 15084, 20067, 28210, 28210, 28210, 0
335510.001989, 10.00076, 48, 6997, 15260.4, 14498, 21220, 25967, 25967, 25967, 0
335520.001305, 9.999316, 47, 11085, 16722.6, 15777, 22671, 23523, 25298, 25298, 0
335530.003344, 10.002039, 37, 7598, 15685.4, 15312, 21689, 24589, 24589, 24589, 0
335540.001291, 9.997947, 38, 10402, 16671.7, 16492, 23221, 24826, 24826, 24826, 0
335550.001182, 9.999891, 43, 10402, 16595.6, 15575, 24447, 25892, 25892, 25892, 0
335560.003527, 10.002345, 40, 10671, 16784.0, 15636, 28017, 30323, 30323, 30323, 0
335570.001409, 9.997882, 39, 9491, 16139.8, 15406, 21765, 24195, 24195, 24195, 0
335580.001209, 9.9998, 41, 5871, 15979.6, 14719, 24195, 27593, 27593, 27593, 0
335590.001353, 10.000144, 44, 9208, 15124.0, 15092, 18919, 24987, 24987, 24987, 0
335600.001289, 9.999936, 50, 9876, 17772.1, 16291, 26999, 39213, 39646, 39646, 0
335610.001618, 10.000329, 44, 9217, 16639.7, 16140, 23700, 34089, 34089, 34089, 0
335620.001691, 10.000073, 44, 8811, 15691.7, 14948, 23563, 30451, 30451, 30451, 0
335630.001756, 10.000065, 35, 9469, 16281.7, 15719, 21409, 36579, 36579, 36579, 0
335640.00126, 9.999504, 39, 10400, 15756.4, 15185, 21983, 23361, 23361, 23361, 0
335650.001539, 10.000279, 42, 8040, 16557.8, 15991, 23361, 28176, 28176, 28176, 0
335660.003437, 10.001898, 39, 8880, 15588.3, 15095, 23060, 24290, 24290, 24290, 0
335670.001242, 9.997805, 25, 9114, 17541.5, 16572, 22521, 32534, 32534, 32534, 0
335680.001544, 10.000302, 39, 8056, 15949.6, 15514, 25854, 33039, 33039, 33039, 0
335690.001246, 9.999702, 34, 11450, 17283.2, 16452, 26469, 36375, 36375, 36375, 0
335700.001263, 10.000017, 37, 11200, 17028.4, 16807, 21876, 27455, 27455, 27455, 0
335710.001426, 10.000163, 35, 7730, 16486.1, 16309, 22109, 23196, 23196, 23196, 0
335720.00133, 9.999904, 41, 7300, 15374.5, 14310, 21414, 23646, 23646, 23646, 0
335730.001531, 10.000201, 49, 7078, 14841.0, 14942, 20711, 26508, 26508, 26508, 0
335740.001999, 10.000468, 42, 8478, 15461.6, 15045, 23968, 34629, 34629, 34629, 0
335750.004024, 10.002025, 42, 8447, 15399.0, 15475, 23260, 23668, 23668, 23668, 0
335760.001427, 9.997403, 31, 8489, 17055.8, 16573, 21874, 27575, 27575, 27575, 0
335770.002362, 10.000935, 38, 8016, 16647.4, 15826, 24208, 29064, 29064, 29064, 0
335780.001218, 9.998856, 48, 10061, 16450.1, 15583, 24352, 30646, 30646, 30646, 0
335790.00131, 10.000092, 38, 11579, 15722.8, 14864, 21542, 28842, 28842, 28842, 0
335800.003534, 10.002224, 46, 9289, 15897.1, 15758, 20348, 22494, 22991, 22991, 0
335810.00132, 9.997786, 42, 10896, 15181.7, 15087, 20104, 25443, 25443, 25443, 0
335820.001632, 10.000312, 33, 10895, 17118.3, 16702, 22668, 23138, 23138, 23138, 0
335830.003355, 10.001723, 41, 8659, 15619.3, 14704, 22837, 24729, 24729, 24729, 0
335840.001224, 9.997869, 36, 8982, 16921.3, 15652, 26383, 31034, 31034, 31034, 0
335850.001328, 10.000104, 46, 9941, 15053.8, 14685, 19558, 23175, 23175, 23175, 0
335860.001471, 10.000143, 32, 8708, 17249.6, 16300, 24707, 35199, 35199, 35199, 0
335870.00156, 10.000089, 34, 9166, 15251.7, 14455, 20904, 26310, 26310, 26310, 0
335880.001273, 9.999713, 39, 10557, 16068.1, 15189, 25129, 32652, 32652, 32652, 0
335890.002606, 10.001333, 39, 7748, 15756.0, 14675, 23644, 35949, 35949, 35949, 0
335900.00038, 9.997774, 49, 10209, 16775.4, 15897, 24658, 29822, 29822, 29822, 0
335910.001266, 10.000886, 53, 10345, 16066.5, 15190, 23167, 27420, 29188, 29188, 0
335920.003038, 10.001772, 49, 7926, 14672.8, 14358, 22225, 27292, 29953, 29953, 0
335930.001333, 9.998295, 43, 7926, 15817.9, 14703, 22701, 28036, 28036, 28036, 0
335940.001194, 9.999861, 38, 8607, 15651.2, 15474, 20505, 27220, 27220, 27220, 0
335950.002009, 10.000815, 30, 8000, 15619.9, 15804, 20756, 21768, 21768, 21768, 0
335960.001296, 9.999287, 42, 11626, 16510.0, 15809, 23911, 26287, 26287, 26287, 0
335970.001257, 9.999961, 35, 11505, 15872.6, 14519, 23643, 27581, 27581, 27581, 0
335980.002093, 10.000836, 41, 8989, 16360.1, 15737, 23100, 28840, 28840, 28840, 0
335990.000263, 9.99817, 36, 10579, 16747.4, 15737, 23189, 25089, 25089, 25089, 0
336000.001227, 10.000964, 42, 9722, 14981.7, 14609, 20901, 24225, 24225, 24225, 0
336010.001297, 10.00007, 32, 11992, 16708.5, 15347, 22652, 30094, 30094, 30094, 0
336020.001314, 10.000017, 34, 9334, 16530.9, 15910, 23200, 27193, 27193, 27193, 0
336030.001516, 10.000202, 40, 10443, 17138.5, 16068, 27377, 41879, 41879, 41879, 0
336040.001269, 9.999753, 34, 10184, 16578.1, 17060, 21466, 24915, 24915, 24915, 0
336050.001658, 10.000389, 36, 9653, 16031.6, 15465, 20654, 22948, 22948, 22948, 0
336060.003136, 10.001478, 33, 9854, 15327.0, 15177, 19984, 26105, 26105, 26105, 0
336070.001763, 9.998627, 44, 9015, 16812.5, 16032, 23902, 28741, 28741, 28741, 0
336080.001276, 9.999513, 35, 10138, 16240.6, 15233, 19605, 34208, 34208, 34208, 0
336090.001179, 9.999903, 40, 10903, 16621.5, 16059, 21252, 28365, 28365, 28365, 0
336100.001294, 10.000115, 34, 9736, 17022.7, 15961, 22624, 37597, 37597, 37597, 0
336110.001634, 10.00034, 34, 11291, 15625.1, 15020, 22315, 27016, 27016, 27016, 0
336120.001248, 9.999614, 51, 8658, 16501.2, 16173, 22346, 23801, 25220, 25220, 0
336130.002623, 10.001375, 36, 5572, 16659.7, 16588, 23279, 37623, 37623, 37623, 0
336140.001387, 9.998764, 47, 9271, 16042.0, 15373, 22592, 24757, 24757, 24757, 0
336150.001803, 10.000416, 39, 11645, 16911.9, 15502, 29139, 36442, 36442, 36442, 0
336160.002384, 10.000581, 39, 9056, 15882.7, 15980, 21273, 38677, 38677, 38677, 0
336170.002186, 9.999802, 43, 8133, 15822.7, 15275, 21256, 23460, 23460, 23460, 0
336180.001384, 9.999198, 43, 8133, 15594.7, 15177, 21593, 24716, 24716, 24716, 0
336190.00202, 10.000636, 49, 10017, 16566.4, 16121, 22576, 24225, 26566, 26566, 0
336200.001334, 9.999314, 50, 7119, 16255.8, 15490, 24002, 26654, 29228, 29228, 0
336210.001725, 10.000391, 33, 7119, 16236.8, 15808, 23026, 26628, 26628, 26628, 0
336220.001244, 9.999519, 45, 8223, 17327.0, 17226, 24063, 25665, 25665, 25665, 0
336230.002191, 10.000947, 43, 7946, 15817.0, 15398, 24279, 24762, 24762, 24762, 0
336240.001364, 9.999173, 33, 7496, 16106.6, 15850, 22696, 26993, 26993, 26993, 0
336250.001263, 9.999899, 36, 7496, 14768.5, 13735, 24545, 27344, 27344, 27344, 0
336260.001338, 10.000075, 35, 8709, 15705.0, 15699, 21724, 23418, 23418, 23418, 0
336270.0031, 10.001762, 33, 8406, 15681.5, 15067, 22732, 26073, 26073, 26073, 0
336280.000217, 9.997117, 33, 8406, 16255.4, 15891, 25493, 31117, 31117, 31117, 0
336290.001206, 10.000989, 30, 10277, 16328.1, 15739, 20163, 34112, 34112, 34112, 0
336300.002592, 10.001386, 45, 8060, 16190.5, 15843, 23980, 26529, 26529, 26529, 0
336310.001768, 9.999176, 43, 7244, 16353.8, 15471, 23133, 27144, 27144, 27144, 0
336320.001184, 9.999416, 41, 8638, 16589.1, 16265, 23133, 25007, 25007, 25007, 0
336330.001849, 10.000665, 40, 9414, 16564.9, 15602, 23134, 25700, 25700, 25700, 0
336340.001486, 9.999637, 49, 8603, 15430.8, 14143, 22556, 24793, 27557, 27557, 0
336350.00156, 10.000074, 47, 9177, 17462.9, 16430, 24265, 45731, 45731, 45731, 0
336360.001474, 9.999914, 39, 7144, 15159.3, 14498, 19694, 24625, 24625, 24625, 0
336370.001757, 10.000283, 49, 9528, 15365.2, 14985, 21097, 24152, 32406, 32406, 0
336380.001598, 9.999841, 47, 9631, 16070.1, 15542, 21513, 26545, 26545, 26545, 0
336390.001291, 9.999693, 33, 9388, 15873.1, 14889, 21222, 29222, 29222, 29222, 0
336400.001336, 10.000045, 33, 5521, 17248.9, 15313, 26161, 38984, 38984, 38984, 0
336410.001272, 9.999936, 44, 11388, 16834.7, 15434, 25301, 29635, 29635, 29635, 0
336420.001563, 10.000291, 41, 9088, 17156.9, 16425, 25301, 28031, 28031, 28031, 0
336430.003259, 10.001696, 35, 8760, 15950.2, 15698, 20408, 22261, 22261, 22261, 0
336440.000637, 9.997378, 49, 8269, 15269.5, 15066, 20353, 21461, 22387, 22387, 0
336450.001468, 10.000831, 42, 8677, 16280.4, 15646, 23275, 26844, 26844, 26844, 0
336460.001223, 9.999755, 36, 9292, 16313.2, 15391, 22574, 31417, 31417, 31417, 0
336470.001198, 9.999975, 36, 11991, 17383.2, 17280, 21612, 28862, 28862, 28862, 0
336480.001443, 10.000245, 30, 9886, 16865.7, 16708, 21897, 22712, 22712, 22712, 0
336490.001391, 9.999948, 31, 10798, 17060.8, 17068, 21670, 29148, 29148, 29148, 0
336500.001229, 9.999838, 39, 8519, 15947.4, 15762, 20934, 25453, 25453, 25453, 0
336510.001406, 10.000177, 42, 9650, 15960.3, 14797, 21413, 31891, 31891, 31891, 0
336520.001671, 10.000265, 34, 7782, 16719.0, 16125, 22529, 37502, 37502, 37502, 0
336530.001804, 10.000133, 28, 7782, 15490.9, 15091, 23838, 27937, 27937, 27937, 0
336540.001218, 9.999414, 27, 8460, 15596.0, 15056, 21412, 29659, 29659, 29659, 0
